Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2021-08-01 00:00:00,67.6,61,53.6,4.31,8.71,338,345,7.1,0.0
2021-08-01 22:00:00,62.9,73,54.0,2.14,4.66,53,55,3.4,0.0
2021-08-02 20:00:00,66.7,73,57.7,2.35,2.63,258,261,2.7,0.0
2021-08-03 18:00:00,75.5,53,57.2,2.55,4.28,138,143,5.8,0.0
2021-08-04 16:00:00,80.2,44,56.1,5.47,7.53,162,163,10.4,0.0094
2021-08-05 14:00:00,76.8,74,67.8,2.6,3.2,178,182,6.1,0.0052
2021-08-06 12:00:00,82.2,62,67.9,2.75,3.38,123,124,6.5,0.0021
2021-08-07 10:00:00,78.1,75,69.6,6.33,9.29,185,188,11.9,0.1018
2021-08-08 08:00:00,71.8,88,67.9,2.93,4.52,172,185,5.1,0.0562
2021-08-09 06:00:00,66.7,98,66.0,1.94,3.64,325,339,1.7,0.0
2021-08-10 04:00:00,76.5,89,73.0,4.21,8.21,208,214,7.1,0.1085
2021-08-11 02:00:00,75.9,92,73.3,3.36,7.12,210,218,5.6,0.058
2021-08-12 00:00:00,69.0,72,59.7,1.92,4.25,208,229,3.1,0.0665
2021-08-12 22:00:00,67.8,57,51.8,2.2,5.74,3,7,5.6,0.0804
2021-08-13 20:00:00,68.1,59,53.2,2.16,4.92,13,13,3.2,0.1063
2021-08-14 18:00:00,76.7,48,55.3,3.04,5.41,153,152,7.1,0.0205
2021-08-15 16:00:00,79.9,38,52.3,4.86,6.38,143,145,9.3,0.075
2021-08-16 14:00:00,82.8,45,59.1,4.68,5.88,160,162,9.6,0.099
2021-08-17 12:00:00,85.6,52,65.8,5.02,6.41,175,177,10.1,0.0573
2021-08-18 10:00:00,81.2,66,68.9,4.62,5.95,162,163,9.3,0.1027
2021-08-19 08:00:00,75.7,83,70.2,3.35,4.34,170,172,6.8,0.0688
2021-08-20 06:00:00,72.5,85,67.8,4.3,7.59,155,162,8.9,0.2777
2021-08-21 04:00:00,68.5,97,67.7,3.4,6.65,256,263,5.3,0.3141
2021-08-22 02:00:00,57.7,74,49.5,1.75,4.75,77,75,2.7,0.0557
2021-08-23 00:00:00,72.1,75,63.8,4.75,8.71,165,171,8.2,0.1929
2021-08-23 22:00:00,79.3,75,70.9,4.65,8.25,171,174,8.2,0.1494
2021-08-24 20:00:00,82.1,74,72.9,1.71,2.19,339,313,7.0,0.0
2021-08-25 18:00:00,82.6,64,69.3,3.28,4.9,38,39,7.4,0.0486
2021-08-26 16:00:00,81.8,77,74.0,1.96,2.7,75,92,7.7,0.287
2021-08-27 14:00:00,87.3,61,72.1,6.14,8.51,192,193,12.3,0.2011
2021-08-28 12:00:00,85.8,65,72.9,7.13,9.65,185,186,13.2,0.2332
2021-08-29 10:00:00,72.7,77,65.1,4.02,5.19,305,304,8.6,0.0649
2021-12-01 03:00:00,44.7,70,35.5,4.27,8.28,213,223,7.1,0.7989
2021-12-02 00:00:00,54.9,46,34.4,6.53,12.13,255,257,10.5,0.6619
2021-12-02 21:00:00,43.1,63,31.3,2.88,6.51,124,133,4.5,0.2671
2021-12-03 18:00:00,43.0,66,32.4,5.02,8.98,6,8,7.5,0.9227
2021-12-04 15:00:00,37.6,31,10.0,3.51,4.6,87,89,6.5,0.2115
2021-12-05 12:00:00,48.0,66,37.1,3.8,4.88,243,244,7.3,0.3115
2021-12-06 09:00:00,18.0,50,2.7,8.32,11.59,321,321,14.8,0.98
2021-12-07 06:00:00,19.0,36,-3.3,4.74,7.3,134,139,7.1,0.7679
2021-12-08 03:00:00,18.3,69,9.8,1.72,3.64,324,328,3.4,0.1289
2021-12-09 00:00:00,32.1,55,17.7,8.08,13.42,149,152,13.5,0.954
2021-12-09 21:00:00,30.8,88,27.6,2.19,5.68,336,346,4.4,0.7801
2021-12-10 18:00:00,29.3,92,27.2,6.73,13.92,11,24,13.7,0.1227
2021-12-11 15:00:00,32.6,67,22.7,4.66,8.72,239,243,8.4,0.3177
2021-12-12 12:00:00,41.5,37,17.3,5.78,8.22,210,212,10.2,0.9138
2021-12-13 09:00:00,31.3,72,23.5,2.12,4.11,8,26,3.7,0.3357
2021-12-14 06:00:00,34.7,85,30.6,4.46,9.18,138,145,7.5,0.9745
2021-12-15 03:00:00,50.8,96,49.6,5.51,10.06,164,170,8.9,0.9529
2021-12-16 00:00:00,31.7,63,20.6,13.25,19.34,265,266,23.1,0.9455
2021-12-16 21:00:00,23.5,77,17.3,1.91,3.16,227,259,2.9,0.4642
2021-12-17 18:00:00,29.6,37,6.5,4.08,7.42,79,85,7.4,0.731
2021-12-18 15:00:00,27.0,51,11.3,4.61,6.04,333,333,9.6,0.5083
