Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2021-08-01 22:00:00,58.3,82,52.8,2.92,6.75,322,333,5.1,0.5692
2021-08-02 20:00:00,62.7,74,54.3,1.24,3.48,194,231,2.3,0.0383
2021-08-03 18:00:00,72.8,59,57.8,1.97,4.0,246,257,2.8,0.0346
2021-08-04 16:00:00,78.2,56,61.5,1.89,2.52,122,124,4.7,0.059
2021-08-05 14:00:00,81.8,43,57.0,1.49,1.84,228,221,4.6,0.0922
2021-08-06 12:00:00,82.3,45,58.9,5.58,8.0,216,217,12.3,0.5027
2021-08-07 10:00:00,76.2,68,64.9,2.2,3.04,240,243,7.1,0.0406
2021-08-08 08:00:00,68.9,95,67.3,3.4,6.58,194,197,7.6,0.2463
2021-08-09 06:00:00,73.0,82,67.2,3.2,6.3,182,190,6.3,0.579
2021-08-10 04:00:00,70.6,97,69.6,4.2,7.41,181,182,8.4,0.4204
2021-08-11 02:00:00,75.3,91,72.6,4.88,9.13,226,227,9.4,0.4321
2021-08-12 00:00:00,76.5,81,70.4,6.08,10.61,225,227,14.2,0.872
2021-08-12 22:00:00,75.1,80,68.5,3.55,7.46,230,235,6.8,0.0815
2021-08-13 20:00:00,66.3,87,62.4,1.73,3.21,100,94,3.9,0.185
2021-08-14 18:00:00,65.1,70,55.0,3.03,4.73,82,77,6.0,0.0296
2021-08-15 16:00:00,73.5,42,49.1,2.91,4.01,94,94,6.7,0.0402
2021-08-16 14:00:00,75.8,52,57.1,2.68,3.58,117,120,7.3,0.0742
2021-08-17 12:00:00,79.4,50,59.1,0.57,0.71,135,135,3.5,0.0025
2021-08-18 10:00:00,79.0,60,63.9,2.79,3.64,75,74,7.1,0.0444
2021-08-19 08:00:00,75.8,66,63.8,0.86,1.22,324,325,3.4,0.0103
2021-08-20 06:00:00,66.7,95,65.3,0.63,1.12,72,63,1.7,0.0007
2021-08-21 04:00:00,65.7,97,64.7,1.81,4.3,174,179,3.7,0.0042
2021-08-22 02:00:00,71.8,88,68.1,2.4,5.71,253,267,4.4,0.2219
2021-08-23 00:00:00,68.0,84,62.9,1.41,2.8,8,35,2.4,0.0749
2021-08-23 22:00:00,71.1,70,60.9,2.6,6.38,247,256,4.7,0.1053
2021-08-24 20:00:00,73.9,93,71.7,1.8,1.66,124,147,3.3,0.066
2021-08-25 18:00:00,82.2,69,71.1,1.34,3.22,297,300,3.9,0.0749
2021-08-26 16:00:00,79.7,60,64.7,2.97,4.19,45,40,8.6,0.0956
2021-08-27 14:00:00,80.8,62,66.6,2.42,3.23,114,112,6.3,0.0512
2021-08-28 12:00:00,89.2,56,71.4,2.91,3.83,229,229,9.3,0.0358
2021-08-29 10:00:00,84.6,62,70.4,4.88,6.93,224,225,10.5,0.7411
2021-12-01 03:00:00,27.5,89,24.7,2.72,5.47,234,252,4.8,0.204
2021-12-02 00:00:00,40.9,92,38.6,6.11,10.82,212,212,11.7,0.9771
2021-12-02 21:00:00,33.9,71,25.6,4.26,7.5,309,313,9.0,0.6891
2021-12-03 18:00:00,32.9,79,26.9,0.28,0.61,225,279,1.7,0.3275
2021-12-04 15:00:00,34.9,48,17.2,5.38,8.98,288,289,13.4,0.4309
2021-12-05 12:00:00,32.9,73,25.3,5.09,7.85,133,134,10.6,0.3003
2021-12-06 09:00:00,36.3,81,30.9,7.92,12.4,260,260,14.9,0.771
2021-12-07 06:00:00,18.2,64,8.1,4.93,7.38,276,279,10.5,0.4563
2021-12-08 03:00:00,20.6,65,10.8,2.32,3.9,173,180,4.5,0.2318
2021-12-09 00:00:00,19.0,79,13.6,2.12,3.86,262,291,3.7,0.2904
2021-12-09 21:00:00,34.9,70,26.0,4.2,8.1,179,181,9.1,0.8188
2021-12-10 18:00:00,36.4,92,34.3,3.9,7.82,91,94,6.9,0.3954
2021-12-11 15:00:00,37.6,64,26.5,10.95,17.48,275,276,23.4,0.6252
2021-12-12 12:00:00,43.8,46,24.2,6.7,10.26,232,232,13.4,0.8687
2021-12-13 09:00:00,41.2,54,25.9,4.61,8.48,229,232,10.7,0.9019
2021-12-14 06:00:00,34.8,95,33.6,2.34,5.83,50,59,4.3,0.3527
2021-12-15 03:00:00,43.4,70,34.1,4.96,9.21,152,159,9.4,0.7684
2021-12-16 00:00:00,55.6,81,49.8,6.67,11.9,204,206,16.2,0.9471
2021-12-16 21:00:00,36.5,65,25.7,7.87,13.23,252,254,15.8,0.7137
2021-12-17 18:00:00,26.7,84,22.6,1.84,3.94,13,24,3.3,0.445
2021-12-18 15:00:00,32.6,88,29.5,3.37,5.22,348,356,6.6,0.6804
