Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2021-07-29 06:00:00,62.7,65,50.9,3.49,6.32,27,35,4.7,0.288
2021-07-30 04:00:00,64.4,63,51.5,1.8,3.18,236,204,2.6,0.0242
2021-07-31 02:00:00,67.3,82,61.4,5.0,9.21,270,272,8.7,0.1054
2021-08-01 00:00:00,63.4,65,51.6,1.94,3.9,325,359,3.3,0.2041
2021-08-01 22:00:00,65.8,59,51.0,2.47,5.99,159,152,4.3,0.0712
2021-08-02 20:00:00,74.9,46,52.7,3.64,7.4,159,161,6.3,0.0929
2021-08-03 18:00:00,80.1,39,52.8,3.7,5.5,178,179,6.2,0.0423
2021-08-04 16:00:00,72.6,75,64.3,3.49,5.19,193,196,7.7,0.0846
2021-08-05 14:00:00,80.1,48,58.7,4.52,5.68,335,334,9.3,0.0989
2021-08-06 12:00:00,75.2,53,57.1,3.91,4.83,94,96,8.8,0.1152
2021-08-07 10:00:00,73.8,70,63.3,2.83,3.44,82,82,7.3,0.0233
2021-08-08 08:00:00,66.3,92,64.0,2.62,3.12,310,310,5.4,0.0
2021-08-09 06:00:00,68.5,85,63.8,3.88,7.96,192,187,7.3,0.3136
2021-08-10 04:00:00,63.0,72,53.8,3.57,7.45,252,263,6.2,0.256
2021-08-11 02:00:00,67.2,64,54.8,5.53,8.72,319,319,10.7,0.165
2021-08-12 00:00:00,70.9,40,45.5,4.53,8.71,313,318,8.9,0.2908
2021-08-12 22:00:00,62.7,46,41.6,2.86,6.64,324,329,6.8,0.418
2021-08-13 20:00:00,66.1,54,49.2,2.37,4.39,118,114,3.5,0.2569
2021-08-14 18:00:00,81.8,52,62.5,6.3,10.41,170,172,8.5,0.3158
2021-08-15 16:00:00,89.2,42,63.1,6.49,8.75,190,191,12.4,0.3734
2021-08-16 14:00:00,90.7,43,65.1,6.36,8.51,196,198,11.8,0.4296
2021-08-17 12:00:00,86.1,48,64.3,7.57,10.47,172,173,13.8,0.1763
2021-08-18 10:00:00,82.6,54,64.5,7.92,10.85,170,170,14.5,0.6384
2021-08-19 08:00:00,72.3,73,63.3,2.4,3.0,358,360,5.2,0.119
2021-08-20 06:00:00,70.3,90,67.2,2.12,4.85,188,194,9.0,0.0005
2021-08-21 04:00:00,55.1,83,49.9,6.93,10.78,288,289,13.1,0.0258
2021-08-22 02:00:00,59.6,65,47.9,4.33,8.71,173,177,7.2,0.0284
2021-08-23 00:00:00,65.3,60,51.3,4.02,8.85,251,260,6.9,0.1891
2021-08-23 22:00:00,72.6,58,57.2,6.31,10.89,117,120,10.8,0.3618
2021-08-24 20:00:00,68.0,70,57.8,5.79,9.18,339,340,10.5,0.3016
2021-08-25 18:00:00,69.4,50,49.7,3.0,3.89,60,61,6.3,0.0346
2021-08-26 16:00:00,63.1,87,59.2,6.5,9.19,59,59,11.2,0.3158
2021-08-27 14:00:00,73.5,67,62.0,3.84,5.04,219,219,7.8,0.0409
2021-08-28 12:00:00,75.5,69,64.7,2.6,3.2,2,360,7.5,0.0702
2021-08-29 10:00:00,68.4,60,53.9,4.8,6.42,272,274,9.7,0.1929
2021-12-01 03:00:00,35.8,81,30.7,5.1,10.11,259,267,9.4,0.3125
2021-12-02 00:00:00,44.1,60,30.9,5.86,9.71,297,299,9.8,0.3685
2021-12-02 21:00:00,36.2,92,34.2,2.62,5.11,140,149,5.1,0.1549
2021-12-03 18:00:00,29.9,47,12.0,3.76,7.5,310,317,6.1,0.2128
2021-12-04 15:00:00,28.0,68,18.8,4.33,6.01,161,162,7.4,0.2442
2021-12-05 12:00:00,28.2,69,19.4,11.04,15.74,305,306,19.6,0.7239
2021-12-06 09:00:00,0.1,73,-6.6,5.63,7.99,303,304,10.3,0.2005
2021-12-07 06:00:00,10.5,90,8.1,1.34,3.81,153,166,3.6,0.062
2021-12-08 03:00:00,15.6,92,13.8,1.48,3.35,242,260,3.0,0.0485
2021-12-09 00:00:00,27.7,68,18.5,5.6,10.1,179,181,9.7,0.3792
2021-12-09 21:00:00,22.8,78,17.1,4.21,8.37,252,258,6.9,0.3063
2021-12-10 18:00:00,27.1,80,21.8,3.98,7.66,288,294,5.4,0.167
2021-12-11 15:00:00,33.9,46,15.2,7.2,11.35,245,248,11.5,0.5505
2021-12-12 12:00:00,40.4,48,22.2,5.28,12.22,243,245,9.7,0.2868
2021-12-13 09:00:00,29.2,76,22.6,3.26,5.7,18,15,6.4,0.1363
2021-12-14 06:00:00,30.3,83,25.8,6.23,11.31,161,165,10.9,0.5472
2021-12-15 03:00:00,34.0,75,27.1,5.35,10.76,201,200,8.9,0.084
2021-12-16 00:00:00,13.4,73,6.4,11.08,16.18,307,308,20.6,0.7207
2021-12-16 21:00:00,10.0,77,4.2,2.45,4.5,258,273,5.1,0.2408
2021-12-17 18:00:00,9.9,76,3.9,4.4,5.79,17,18,7.7,0.1943
2021-12-18 15:00:00,12.6,51,-2.3,2.48,3.05,220,221,5.4,0.0806
